league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_defense,pos_defense,age_defense,born_defense,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_shooting,pos_shooting,age_shooting,born_shooting,90s_shooting,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type_shooting,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing,nation_misc,pos_misc,age_misc,born_misc,90s_misc,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type_misc,nation_possession,pos_possession,age_possession,born_possession,90s_possession,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession,90s_defense
FRA-Ligue 1,2024,Strasbourg,Dilane Bakwa,FRA,"MF,FW",22-228,2002.0,24,23,2004,22.3,4,8,12,4,0,0,4,0,4.0,4.0,6.2,10.2,84,95,200,0.18,0.36,0.54,0.18,0.54,0.18,0.28,0.46,0.18,0.46,standard,FRA,"MF,FW",22-228,2002.0,22.3,24,13,10,8,6,11,21,52.4,10,16,0,16,9,33,25,0,defense,FRA,"MF,FW",22-228,2002.0,22.3,4,41,19,46.3,1.84,0.85,0.1,0.21,21.5,5,0,0,4.0,4.0,0.1,0.0,0.0,shooting,FRA,"MF,FW",22-228,2002.0,22.3,616,855,72.0,10347,3251,305,364,83.8,226,299,75.6,67,144,46.5,8,6.2,5.3,1.8,43,52,32,10,95,passing,FRA,"MF,FW",22-228,2002.0,22.3,4,0,0,21,63,4,118,9,13,0,0,0,67,9,4,69.2,misc,FRA,"MF,FW",22-228,2002.0,22.3,1099,17,132,459,525,60,1099,94,34,36.2,49,52.1,703,4608,2303,84,59,33,45,29,808,200,possession,
FRA-Ligue 1,2024,Montpellier,Dimitry Bertaud,COD,GK,26-309,1998.0,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,COD,GK,26-309,1998.0,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,defense,COD,GK,26-309,1998.0,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,COD,GK,26-309,1998.0,3.0,63,92,68.5,1921,1513,7,7,100.0,32,32,100.0,24,52,46.2,0,0.0,0.0,0.0,0,3,0,0,0,passing,COD,GK,26-309,1998.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc,COD,GK,26-309,1998.0,3.0,99,83,99,0,0,0,99,0,0,,0,,47,265,138,0,0,0,0,0,38,0,possession,
FRA-Ligue 1,2024,Marseille,Elye Wahi,FRA,FW,22-099,2003.0,13,7,574,6.4,3,1,4,2,1,1,1,0,6.0,5.2,0.4,5.6,7,7,41,0.47,0.16,0.63,0.31,0.47,0.94,0.07,1.0,0.81,0.88,standard,FRA,FW,22-099,2003.0,6.4,0,0,0,0,0,0,4,0.0,4,1,0,1,1,1,0,0,defense,FRA,FW,22-099,2003.0,6.4,3,16,9,56.3,2.51,1.41,0.13,0.22,12.1,0,1,1,6.0,5.2,0.33,-3.0,-3.2,shooting,FRA,FW,22-099,2003.0,6.4,88,111,79.3,1129,158,59,67,88.1,20,23,87.0,3,4,75.0,1,0.4,0.2,0.6,6,7,0,0,7,passing,FRA,FW,22-099,2003.0,6.4,1,0,0,17,8,10,2,1,0,0,0,0,8,4,13,23.5,misc,FRA,FW,22-099,2003.0,6.4,161,0,8,87,67,30,160,10,2,20.0,8,80.0,103,423,177,7,0,5,15,11,126,41,possession,
FRA-Ligue 1,2024,Le Havre,Elysée Logbo,FRA,FW,20-340,2004.0,1,0,27,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.61,0.61,0.61,standard,FRA,FW,20-340,2004.0,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,FRA,FW,20-340,2004.0,0.3,0,1,0,0.0,3.33,0.0,0.0,,3.7,0,0,0,0.2,0.2,0.18,-0.2,-0.2,shooting,FRA,FW,20-340,2004.0,0.3,3,4,75.0,36,0,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,FW,20-340,2004.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,misc,FRA,FW,20-340,2004.0,0.3,6,0,1,3,2,2,6,0,0,,0,,5,41,7,0,1,0,0,3,4,2,possession,
FRA-Ligue 1,2024,Strasbourg,Emanuel Emegha,NED,FW,22-067,2003.0,23,23,1936,21.5,12,2,14,12,0,0,5,0,15.2,15.2,2.2,17.4,34,11,89,0.56,0.09,0.65,0.56,0.65,0.71,0.1,0.81,0.71,0.81,standard,NED,FW,22-067,2003.0,21.5,5,5,1,2,2,1,3,33.3,2,16,5,11,1,6,25,0,defense,NED,FW,22-067,2003.0,21.5,12,54,31,57.4,2.51,1.44,0.22,0.39,12.3,0,0,0,15.2,15.2,0.28,-3.2,-3.2,shooting,NED,FW,22-067,2003.0,21.5,208,266,78.2,2585,276,130,164,79.3,58,65,89.2,3,3,100.0,2,2.2,0.5,-0.2,14,3,3,0,11,passing,NED,FW,22-067,2003.0,21.5,5,0,0,34,34,20,0,1,5,0,0,0,48,23,27,46.0,misc,NED,FW,22-067,2003.0,21.5,466,31,68,196,209,82,466,23,6,26.1,16,69.6,282,1621,803,34,18,27,50,24,342,89,possession,
FRA-Ligue 1,2024,Reims,Amadou Koné,MLI,MF,19-332,2005.0,18,11,876,9.7,0,0,0,0,0,0,2,1,0.5,0.5,0.2,0.7,15,51,8,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,standard,MLI,MF,19-332,2005.0,9.7,36,25,23,13,0,17,24,70.8,7,12,2,10,16,52,24,1,defense,MLI,MF,19-332,2005.0,9.7,0,11,2,18.2,1.13,0.21,0.0,0.0,25.4,0,0,0,0.5,0.5,0.04,-0.5,-0.5,shooting,MLI,MF,19-332,2005.0,9.7,371,423,87.7,6552,1741,157,178,88.2,169,183,92.3,33,45,73.3,0,0.2,0.3,-0.2,5,37,5,0,51,passing,MLI,MF,19-332,2005.0,9.7,2,1,0,14,39,0,1,16,25,0,1,0,56,9,18,33.3,misc,MLI,MF,19-332,2005.0,9.7,555,43,169,319,78,3,555,19,12,63.2,5,26.3,337,2148,1031,15,10,0,13,9,371,8,possession,
FRA-Ligue 1,2024,Marseille,Amar Dedić,BIH,DF,22-236,2002.0,8,2,256,2.8,0,1,1,0,0,0,0,0,0.9,0.9,0.9,1.7,20,13,37,0.0,0.35,0.35,0.0,0.35,0.3,0.31,0.61,0.3,0.61,standard,BIH,DF,22-236,2002.0,2.8,3,2,2,0,1,1,8,12.5,7,0,0,0,3,6,8,1,defense,BIH,DF,22-236,2002.0,2.8,0,5,2,40.0,1.76,0.7,0.0,0.0,17.4,0,0,0,0.9,0.9,0.17,-0.9,-0.9,shooting,BIH,DF,22-236,2002.0,2.8,156,182,85.7,2221,416,92,98,93.9,57,67,85.1,4,6,66.7,1,0.9,0.7,0.1,4,5,1,0,13,passing,BIH,DF,22-236,2002.0,2.8,0,0,0,6,2,0,4,3,2,0,0,0,16,5,5,50.0,misc,BIH,DF,22-236,2002.0,2.8,229,5,32,82,118,14,229,15,6,40.0,9,60.0,147,1107,651,20,11,4,6,8,154,37,possession,
FRA-Ligue 1,2024,Nice,Amidou Doumbouya,FRA,DF,17-249,2007.0,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,DF,17-249,2007.0,0.5,1,1,0,0,1,1,1,100.0,0,3,1,2,1,2,1,0,defense,FRA,DF,17-249,2007.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,DF,17-249,2007.0,0.5,19,25,76.0,252,66,13,14,92.9,6,9,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,passing,FRA,DF,17-249,2007.0,0.5,0,0,0,0,0,0,2,1,1,0,0,0,6,0,0,,misc,FRA,DF,17-249,2007.0,0.5,31,2,13,13,5,0,31,1,1,100.0,0,0.0,17,87,36,1,0,0,0,1,19,0,possession,
FRA-Ligue 1,2024,Marseille,Amine Gouiri,ALG,"FW,MF",25-054,2000.0,8,7,625,6.9,4,3,7,4,0,0,0,0,4.6,4.6,2.9,7.5,13,16,71,0.58,0.43,1.01,0.58,1.01,0.67,0.41,1.08,0.67,1.08,standard,ALG,"FW,MF",25-054,2000.0,6.9,5,5,0,1,4,2,2,100.0,0,5,0,5,0,5,1,0,defense,ALG,"FW,MF",25-054,2000.0,6.9,4,35,15,42.9,5.04,2.16,0.11,0.27,15.7,0,0,0,4.6,4.6,0.13,-0.6,-0.6,shooting,ALG,"FW,MF",25-054,2000.0,6.9,194,239,81.2,2731,632,120,130,92.3,40,50,80.0,16,34,47.1,3,2.9,2.1,0.1,20,4,7,0,16,passing,ALG,"FW,MF",25-054,2000.0,6.9,0,0,0,5,3,4,38,0,5,0,0,0,13,2,10,16.7,misc,ALG,"FW,MF",25-054,2000.0,6.9,319,3,9,95,218,60,319,12,4,33.3,8,66.7,169,702,352,13,8,8,13,10,229,71,possession,
FRA-Ligue 1,2024,Rennes,Amine Gouiri,ALG,"MF,FW",25-054,2000.0,19,11,1037,11.5,3,2,5,3,0,0,2,0,3.5,3.5,0.4,3.9,22,46,63,0.26,0.17,0.43,0.26,0.43,0.3,0.03,0.34,0.3,0.34,standard,ALG,"MF,FW",25-054,2000.0,11.5,9,6,4,4,1,2,8,25.0,6,8,0,8,2,11,5,0,defense,ALG,"MF,FW",25-054,2000.0,11.5,3,31,16,51.6,2.69,1.39,0.1,0.19,16.4,0,0,0,3.5,3.5,0.11,-0.5,-0.5,shooting,ALG,"MF,FW",25-054,2000.0,11.5,277,354,78.2,3878,899,164,188,87.2,75,96,78.1,17,28,60.7,2,0.4,0.8,1.6,8,21,9,0,46,passing,ALG,"MF,FW",25-054,2000.0,11.5,2,0,0,18,12,4,12,2,6,0,0,0,40,8,15,34.8,misc,ALG,"MF,FW",25-054,2000.0,11.5,474,5,43,220,217,47,474,33,15,45.5,16,48.5,266,1398,692,22,9,11,20,21,354,63,possession,
FRA-Ligue 1,2024,Marseille,Amine Harit,MAR,MF,27-297,1997.0,9,8,472,5.2,2,3,5,2,0,0,0,1,0.7,0.7,1.3,2.0,12,33,21,0.38,0.57,0.95,0.38,0.95,0.14,0.25,0.39,0.14,0.39,standard,MAR,MF,27-297,1997.0,5.2,7,6,0,5,2,1,2,50.0,1,6,0,6,3,10,1,1,defense,MAR,MF,27-297,1997.0,5.2,2,5,3,60.0,0.95,0.57,0.4,0.67,18.5,0,0,0,0.7,0.7,0.14,1.3,1.3,shooting,MAR,MF,27-297,1997.0,5.2,188,225,83.6,2667,787,110,118,93.2,67,75,89.3,6,14,42.9,3,1.3,0.9,1.7,16,18,6,0,33,passing,MAR,MF,27-297,1997.0,5.2,0,1,0,5,12,0,6,3,6,1,0,0,20,1,4,20.0,misc,MAR,MF,27-297,1997.0,5.2,273,1,25,144,106,14,273,17,8,47.1,7,41.2,191,1004,508,12,14,3,12,12,223,21,possession,
FRA-Ligue 1,2024,Reims,Amine Salama,FRA,FW,24-267,2000.0,17,2,373,4.1,0,0,0,0,0,0,0,0,0.7,0.7,0.3,1.0,12,9,28,0.0,0.0,0.0,0.0,0.0,0.17,0.08,0.25,0.17,0.25,standard,FRA,FW,24-267,2000.0,4.1,3,2,0,2,1,0,3,0.0,3,2,1,1,1,4,0,0,defense,FRA,FW,24-267,2000.0,4.1,0,9,3,33.3,2.17,0.72,0.0,0.0,16.3,1,0,0,0.7,0.7,0.08,-0.7,-0.7,shooting,FRA,FW,24-267,2000.0,4.1,62,82,75.6,976,197,34,40,85.0,18,24,75.0,7,7,100.0,0,0.3,0.2,-0.3,5,5,2,0,9,passing,FRA,FW,24-267,2000.0,4.1,0,0,0,2,1,5,4,1,2,0,0,0,11,2,3,40.0,misc,FRA,FW,24-267,2000.0,4.1,132,1,9,56,73,22,132,17,7,41.2,10,58.8,81,639,252,12,9,5,18,9,96,28,possession,
FRA-Ligue 1,2024,Rennes,Albert Grønbaek,DEN,"MF,FW",23-323,2001.0,16,9,813,9.0,2,1,3,2,0,0,1,0,1.5,1.5,1.0,2.5,23,30,58,0.22,0.11,0.33,0.22,0.33,0.17,0.12,0.28,0.17,0.28,standard,DEN,"MF,FW",23-323,2001.0,9.0,21,11,10,7,4,10,28,35.7,18,9,1,8,4,25,6,0,defense,DEN,"MF,FW",23-323,2001.0,9.0,2,22,9,40.9,2.44,1.0,0.09,0.22,18.6,2,0,0,1.5,1.5,0.07,0.5,0.5,shooting,DEN,"MF,FW",23-323,2001.0,9.0,155,247,62.8,2371,825,93,118,78.8,43,67,64.2,13,34,38.2,1,1.0,0.9,0.0,19,9,13,0,30,passing,DEN,"MF,FW",23-323,2001.0,9.0,1,0,0,10,10,0,28,4,11,0,0,0,24,4,11,26.7,misc,DEN,"MF,FW",23-323,2001.0,9.0,386,5,48,146,198,41,386,37,11,29.7,24,64.9,218,1166,619,23,15,12,33,15,250,58,possession,
FRA-Ligue 1,2024,Monaco,Aleksandr Golovin,RUS,"MF,FW",28-316,1996.0,19,13,1153,12.8,3,0,3,3,0,0,1,0,2.3,2.3,2.4,4.7,39,112,72,0.23,0.0,0.23,0.23,0.23,0.18,0.19,0.37,0.18,0.37,standard,RUS,"MF,FW",28-316,1996.0,12.8,38,24,9,20,9,17,39,43.6,22,16,4,12,12,50,7,0,defense,RUS,"MF,FW",28-316,1996.0,12.8,3,24,9,37.5,1.87,0.7,0.13,0.33,21.4,0,0,0,2.3,2.3,0.1,0.7,0.7,shooting,RUS,"MF,FW",28-316,1996.0,12.8,523,678,77.1,8301,3070,281,337,83.4,170,207,82.1,54,92,58.7,0,2.4,3.2,-2.4,24,77,31,3,112,passing,RUS,"MF,FW",28-316,1996.0,12.8,1,0,0,25,20,1,23,12,24,0,0,0,101,9,13,40.9,misc,RUS,"MF,FW",28-316,1996.0,12.8,840,7,108,444,302,31,840,37,22,59.5,12,32.4,504,2977,1536,39,36,9,27,18,563,72,possession,
FRA-Ligue 1,2024,Lyon,Alexandre Lacazette,FRA,FW,33-318,1991.0,25,19,1628,18.1,11,2,13,7,4,5,4,0,11.8,8.0,3.1,11.1,17,59,131,0.61,0.11,0.72,0.39,0.5,0.65,0.17,0.82,0.44,0.61,standard,FRA,FW,33-318,1991.0,18.1,13,6,3,7,3,5,14,35.7,9,9,1,8,7,20,6,0,defense,FRA,FW,33-318,1991.0,18.1,11,41,24,58.5,2.27,1.33,0.17,0.29,13.9,1,4,5,11.8,8.0,0.2,-0.8,-1.0,shooting,FRA,FW,33-318,1991.0,18.1,305,436,70.0,4122,1116,197,249,79.1,73,111,65.8,17,29,58.6,2,3.1,3.8,-1.1,22,30,23,4,59,passing,FRA,FW,33-318,1991.0,18.1,4,0,0,40,26,12,17,7,6,0,1,0,18,15,26,36.6,misc,FRA,FW,33-318,1991.0,18.1,597,10,35,217,349,114,592,28,11,39.3,15,53.6,332,1201,428,17,7,7,45,16,471,131,possession,
FRA-Ligue 1,2024,Lille,Alexsandro Ribeiro,BRA,DF,25-245,1999.0,24,24,2160,24.0,0,1,1,0,0,0,8,0,1.3,1.3,0.3,1.6,23,156,7,0.0,0.04,0.04,0.0,0.04,0.05,0.01,0.06,0.05,0.06,standard,BRA,DF,25-245,1999.0,24.0,27,16,15,11,1,19,29,65.5,10,19,11,8,24,51,108,1,defense,BRA,DF,25-245,1999.0,24.0,0,15,3,20.0,0.62,0.12,0.0,0.0,9.9,0,0,0,1.3,1.3,0.09,-1.3,-1.3,shooting,BRA,DF,25-245,1999.0,24.0,1703,1876,90.8,33642,11540,502,537,93.5,1037,1095,94.7,147,215,68.4,1,0.3,0.9,0.7,7,170,5,2,156,passing,BRA,DF,25-245,1999.0,24.0,8,0,0,25,26,2,7,24,16,0,1,0,135,49,15,76.6,misc,BRA,DF,25-245,1999.0,24.0,2110,221,822,1198,105,32,2110,7,4,57.1,2,28.6,1361,6973,4412,23,24,0,17,8,1529,7,possession,
FRA-Ligue 1,2024,Nice,Ali Abdi,TUN,"DF,MF",31-112,1993.0,20,13,1099,12.2,3,2,5,3,0,0,1,0,1.9,1.9,1.6,3.5,30,34,75,0.25,0.16,0.41,0.25,0.41,0.15,0.13,0.29,0.15,0.29,standard,TUN,"DF,MF",31-112,1993.0,12.2,34,21,13,12,9,24,38,63.2,14,18,4,14,15,49,30,0,defense,TUN,"DF,MF",31-112,1993.0,12.2,3,22,8,36.4,1.8,0.66,0.14,0.38,20.1,1,0,0,1.9,1.9,0.09,1.1,1.1,shooting,TUN,"DF,MF",31-112,1993.0,12.2,410,549,74.7,6420,2232,220,257,85.6,151,197,76.6,28,58,48.3,2,1.6,1.4,0.4,16,16,17,6,34,passing,TUN,"DF,MF",31-112,1993.0,12.2,1,0,0,17,11,3,39,15,21,0,0,0,54,18,11,62.1,misc,TUN,"DF,MF",31-112,1993.0,12.2,714,41,192,280,247,35,714,21,7,33.3,14,66.7,307,1432,743,30,11,8,24,10,393,75,possession,
FRA-Ligue 1,2024,Rennes,Alidu Seidu,GHA,DF,24-311,2000.0,11,10,803,8.9,0,0,0,0,0,0,4,0,0.1,0.1,0.3,0.4,23,41,17,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.01,0.05,standard,GHA,DF,24-311,2000.0,8.9,22,18,14,6,2,12,15,80.0,3,13,6,7,14,36,17,0,defense,GHA,DF,24-311,2000.0,8.9,0,3,0,0.0,0.34,0.0,0.0,,19.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting,GHA,DF,24-311,2000.0,8.9,426,518,82.2,7350,2223,189,206,91.7,195,227,85.9,34,63,54.0,0,0.3,0.4,-0.3,5,33,8,0,41,passing,GHA,DF,24-311,2000.0,8.9,4,0,0,10,28,1,4,14,18,0,0,0,67,9,11,45.0,misc,GHA,DF,24-311,2000.0,8.9,616,41,205,329,90,5,616,18,9,50.0,3,16.7,338,2129,1091,23,18,4,5,10,337,17,possession,
FRA-Ligue 1,2024,Monaco,Almoatasem Al Musrati,LBY,MF,29-005,1996.0,8,3,313,3.5,0,1,1,0,0,0,0,0,0.3,0.3,0.3,0.6,1,35,5,0.0,0.29,0.29,0.0,0.29,0.09,0.09,0.18,0.09,0.18,standard,LBY,MF,29-005,1996.0,3.5,10,7,3,6,1,5,9,55.6,4,3,1,2,4,14,7,0,defense,LBY,MF,29-005,1996.0,3.5,0,7,1,14.3,2.01,0.29,0.0,0.0,16.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,shooting,LBY,MF,29-005,1996.0,3.5,228,259,88.0,4282,1366,98,104,94.2,89,97,91.8,34,48,70.8,1,0.3,0.3,0.7,4,35,2,0,35,passing,LBY,MF,29-005,1996.0,3.5,0,0,0,4,3,0,0,4,7,0,0,0,17,14,3,82.4,misc,LBY,MF,29-005,1996.0,3.5,295,5,45,186,65,6,295,2,0,0.0,2,100.0,178,682,362,1,5,0,3,1,210,5,possession,
FRA-Ligue 1,2024,Auxerre,Assane Dioussé,SEN,MF,27-203,1997.0,11,3,304,3.4,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,0,20,1,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,standard,SEN,MF,27-203,1997.0,3.4,10,3,6,4,0,3,6,50.0,3,2,1,1,8,18,8,0,defense,SEN,MF,27-203,1997.0,3.4,0,3,2,66.7,0.89,0.59,0.0,0.0,27.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,shooting,SEN,MF,27-203,1997.0,3.4,159,174,91.4,2963,838,77,78,98.7,54,60,90.0,27,32,84.4,0,0.2,0.1,-0.2,2,15,0,0,20,passing,SEN,MF,27-203,1997.0,3.4,1,0,0,10,6,0,1,8,3,0,0,0,20,0,2,0.0,misc,SEN,MF,27-203,1997.0,3.4,218,12,57,140,25,3,218,2,0,0.0,1,50.0,129,535,187,0,1,0,4,1,134,1,possession,
FRA-Ligue 1,2024,Marseille,Adrien Rabiot,FRA,MF,30-008,1995.0,23,21,1945,21.6,6,2,8,6,0,0,3,0,4.4,4.4,2.3,6.7,70,133,133,0.28,0.09,0.37,0.28,0.37,0.2,0.11,0.31,0.2,0.31,standard,FRA,MF,30-008,1995.0,21.6,40,24,14,17,9,19,30,63.3,11,15,1,14,19,59,27,0,defense,FRA,MF,30-008,1995.0,21.6,6,35,14,40.0,1.62,0.65,0.17,0.43,13.9,0,0,0,4.4,4.4,0.13,1.6,1.6,shooting,FRA,MF,30-008,1995.0,21.6,1080,1265,85.4,14906,3137,640,695,92.1,364,422,86.3,29,51,56.9,2,2.3,2.1,-0.3,18,118,18,3,133,passing,FRA,MF,30-008,1995.0,21.6,3,0,0,44,26,8,33,19,24,0,1,0,102,27,21,56.3,misc,FRA,MF,30-008,1995.0,21.6,1482,27,180,802,513,70,1482,40,20,50.0,19,47.5,884,4922,2365,70,48,11,34,27,1175,133,possession,
FRA-Ligue 1,2024,Lens,Adrien Thomasson,FRA,MF,31-122,1993.0,27,25,2090,23.2,2,3,5,2,0,0,5,0,4.0,4.0,4.6,8.6,20,121,100,0.09,0.13,0.22,0.09,0.22,0.17,0.2,0.37,0.17,0.37,standard,FRA,MF,31-122,1993.0,23.2,76,42,36,23,17,47,82,57.3,35,35,3,32,17,93,24,1,defense,FRA,MF,31-122,1993.0,23.2,2,30,6,20.0,1.29,0.26,0.07,0.33,14.4,0,0,0,4.0,4.0,0.13,-2.0,-2.0,shooting,FRA,MF,31-122,1993.0,23.2,1050,1294,81.1,16449,4172,554,630,87.9,377,451,83.6,80,121,66.1,3,4.6,4.0,-1.6,39,80,25,5,121,passing,FRA,MF,31-122,1993.0,23.2,5,0,0,42,40,6,52,17,42,0,1,0,169,16,36,30.8,misc,FRA,MF,31-122,1993.0,23.2,1599,43,261,833,517,84,1599,50,22,44.0,26,52.0,848,3471,1546,20,21,6,49,33,1075,100,possession,
FRA-Ligue 1,2024,Rennes,Adrien Truffert,FRA,"DF,MF",23-142,2001.0,27,25,2212,24.6,1,0,1,1,0,0,3,0,2.1,2.0,1.9,3.9,53,90,194,0.04,0.0,0.04,0.04,0.04,0.08,0.08,0.16,0.08,0.16,standard,FRA,"DF,MF",23-142,2001.0,24.6,51,29,22,17,12,25,38,65.8,13,40,6,34,23,74,44,1,defense,FRA,"DF,MF",23-142,2001.0,24.6,1,20,8,40.0,0.81,0.33,0.05,0.13,20.0,0,0,0,2.1,2.0,0.1,-1.1,-1.0,shooting,FRA,"DF,MF",23-142,2001.0,24.6,988,1264,78.2,15452,4812,512,579,88.4,394,497,79.3,54,109,49.5,0,1.9,2.5,-1.9,26,44,35,17,90,passing,FRA,"DF,MF",23-142,2001.0,24.6,3,0,0,21,24,3,103,23,29,0,0,0,114,24,21,53.3,misc,FRA,"DF,MF",23-142,2001.0,24.6,1522,54,345,646,541,46,1522,36,12,33.3,18,50.0,782,4089,2048,53,40,11,30,21,951,194,possession,
FRA-Ligue 1,2024,Lyon,Adryelson,BRA,DF,27-019,1998.0,1,0,1,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,BRA,DF,27-019,1998.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,defense,BRA,DF,27-019,1998.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,BRA,DF,27-019,1998.0,0.0,1,3,33.3,21,19,0,1,0.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,passing,BRA,DF,27-019,1998.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,100.0,misc,BRA,DF,27-019,1998.0,0.0,5,1,2,3,0,0,5,0,0,,0,,1,0,0,0,0,0,0,0,1,0,possession,
FRA-Ligue 1,2024,Saint-Étienne,Aimen Moueffek,FRA,MF,24-002,2001.0,16,7,665,7.4,0,1,1,0,0,0,1,0,0.9,0.9,0.6,1.5,11,26,18,0.0,0.14,0.14,0.0,0.14,0.12,0.08,0.2,0.12,0.2,standard,FRA,MF,24-002,2001.0,7.4,18,11,3,11,4,9,20,45.0,11,10,3,7,3,21,19,1,defense,FRA,MF,24-002,2001.0,7.4,0,8,2,25.0,1.08,0.27,0.0,0.0,16.9,0,0,0,0.9,0.9,0.11,-0.9,-0.9,shooting,FRA,MF,24-002,2001.0,7.4,219,256,85.5,3067,737,137,153,89.5,68,80,85.0,6,8,75.0,1,0.6,0.8,0.4,6,28,4,0,26,passing,FRA,MF,24-002,2001.0,7.4,1,0,0,16,3,2,0,3,11,0,0,0,39,8,13,38.1,misc,FRA,MF,24-002,2001.0,7.4,367,25,79,205,90,16,367,14,7,50.0,7,50.0,199,860,411,11,5,1,29,3,220,18,possession,
